ablation_id	component_family	scenario	setting_id	repeat	variant_label	n_cells	n_genes	false_signal	false_call	ari	nmi	rare_f1	rare_precision	rare_recall	power_pass	config_whiten	config_pc_rule	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	config_n_permutations	config_tw_alpha	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	cluster_n	selected_hvg_n	strict_signal_pcs	accepted_embedding_pcs	near_edge_candidate_pcs	embedding_pc_stability_min	embedding_pc_stability_median	null_false_positive_rate	selected_edge	mp_edge	tw_edge	runtime_seconds	peak_memory_mb	prevalence	effect_size	batch_states	batch_markers_per_state	batch_dropout_rate	batch_ari	batch_nmi	batch_aware
hvg_rule_dispersion	hvg_selection	realistic_null	library_multinomial_null	6	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.858114507321782	5.653535369056234	5.858114507321782	0.14685769999050535	3.6361770629882812								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_multinomial_null	6	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.350980105750565	3.183692705035002	3.350980105750565	0.14611269999295473	3.636384963989258								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_multinomial_null	6	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.858114507321782	5.653535369056234	5.858114507321782	0.14464879999286495	3.6363306045532227								False
rare_state_guard_off	rare_state_guard	realistic_null	library_multinomial_null	6	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.858114507321782	5.653535369056234	5.858114507321782	0.14618650000193156	3.6358680725097656								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_multinomial_null	6	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	6	0.5894917941837434	0.6433305944387251		5.858114507321782	5.653535369056234	5.858114507321782	2.5384570000169333	7.964147567749023								False
whiten_zscore	biwhitening	realistic_null	library_multinomial_null	6	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.605762709747689	5.4099962898445	5.605762709747689	0.06639769999310374	3.8984193801879883								False
default_v3_3	reference	realistic_null	gene_permutation_null	6	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.908759173673032	4.711945136224318	4.908759173673032	0.11239140000543557	4.247478485107422								False
pc_rule_mp_only	pc_calibration	realistic_null	gene_permutation_null	6	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.711945136224318	4.711945136224318	4.908759173673032	0.11072580001200549	3.636530876159668								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	gene_permutation_null	6	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0			0.0	4.820367157121578	4.711945136224318	4.820367157121578	0.1367579000070691	3.6366891860961914								False
hvg_rule_dispersion	hvg_selection	realistic_null	gene_permutation_null	6	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.4266631200140685	6.202228926832594	6.4266631200140685	0.14560720001463778	3.6363277435302734								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	gene_permutation_null	6	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.908759173673032	4.711945136224318	4.908759173673032	0.11627359999692999	3.6363134384155273								False
embedding_strict_signal	adaptive_embedding	realistic_null	gene_permutation_null	6	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.908759173673032	4.711945136224318	4.908759173673032	0.12076119999983348	3.6366348266601562								False
rare_state_guard_off	rare_state_guard	realistic_null	gene_permutation_null	6	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.908759173673032	4.711945136224318	4.908759173673032	0.11871189999510534	3.635867118835449								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	gene_permutation_null	6	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		0	10	3	240	0	10	6	0.5866311156880255	0.6720332735535812		4.908759173673032	4.711945136224318	4.908759173673032	2.5958494000078645	6.959477424621582								False
whiten_zscore	biwhitening	realistic_null	gene_permutation_null	6	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	240	0	0	0				4.824509263582379	4.6310731805968945	4.824509263582379	0.07128450000891462	3.4034385681152344								False
default_v3_3	reference	realistic_null	library_stratified_gene_null	6	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.002101826254043	5.792494312119176	6.002101826254043	0.17317719999118708	4.247556686401367								False
pc_rule_mp_only	pc_calibration	realistic_null	library_stratified_gene_null	6	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.792494312119176	5.792494312119176	6.002101826254043	0.18132090001017787	3.636122703552246								False
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_stratified_gene_null	6	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	5.907964075213057	5.792494312119176	5.907964075213057	0.21978549999766983	3.6362791061401367								False
hvg_rule_dispersion	hvg_selection	realistic_null	library_stratified_gene_null	6	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.002101826254043	5.792494312119176	6.002101826254043	0.17713549998006783	3.63602352142334								False
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_stratified_gene_null	6	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.495428343333623	3.3209298075350002	3.495428343333623	0.22554879999370314	3.6362314224243164								False
embedding_strict_signal	adaptive_embedding	realistic_null	library_stratified_gene_null	6	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.002101826254043	5.792494312119176	6.002101826254043	0.36343350002425723	3.6362791061401367								False
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	6	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.002101826254043	5.792494312119176	6.002101826254043	0.2556921999785118	3.63602352142334								False
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_stratified_gene_null	6	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	6	0.5005600476067992	0.6070738993385237		6.002101826254043	5.792494312119176	6.002101826254043	3.078158899996197	7.406564712524414								False
whiten_zscore	biwhitening	realistic_null	library_stratified_gene_null	6	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.9218266412919425	5.71502252544216	5.9218266412919425	0.06218740000622347	3.8983936309814453								False
default_v3_3	reference	rare_state_power	prevalence_0.020_effect_6.00	6	default RMTGuard v3.3	180	360			0.060128105465759835	0.19064088645548366	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.7691561554343149	0.8860222964163635		6.05858309930373	5.847003126256664	6.05858309930373	2.020408200012753	8.060368537902832	0.02	6.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	6	MP edge only	180	360			0.06454944513251704	0.19802499510133725	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	7	0.8037222170541152	1.0		5.847003126256664	5.847003126256664	6.05858309930373	1.8964390000037383	7.014440536499023	0.02	6.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	6	MP + TW + permutation	180	360			0.07193309685097829	0.21357982484961166	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	3	4	360	2	3	5	0.7601307129026562	1.0	0.0	5.963559488579795	5.847003126256664	5.963559488579795	1.7847706000029575	7.000391006469727	0.02	6.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	6	dispersion HVG	180	360			0.060128105465759835	0.19064088645548366	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.7681988840301265	0.8907453974014518		6.05858309930373	5.847003126256664	6.05858309930373	1.9042940000072122	7.028389930725098	0.02	6.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	6	spectral plateau HVG	180	360			0.08052813448642773	0.2400731355604204	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	120	2	3	2	0.764201365166064	1.0		3.483874273031874	3.3099525387442923	3.483874273031874	1.6899169000098482	6.0608930587768555	0.02	6.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.020_effect_6.00	6	strict signal embedding	180	360			0.07537718003627414	0.22160439433949974	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	4	360	2	2	4	1.0	1.0		6.05858309930373	5.847003126256664	6.05858309930373	2.061260199989192	6.808148384094238	0.02	6.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.020_effect_6.00	6	rare-state guard off	180	360			-0.0013781615275489322	0.03731616164602526	0.08247422680412372	0.043010752688172046	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	5	2	360	2	5	4	0.7793349025406638	0.8516800548158778		6.05858309930373	5.847003126256664	6.05858309930373	1.1743685000110418	7.034955978393555	0.02	6.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.020_effect_6.00	6	force minimum 10 embedding PCs	180	360			0.0643588999255512	0.19787638330483737	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	4	360	2	10	4	0.6050104543180789	0.7899116555250423		6.05858309930373	5.847003126256664	6.05858309930373	2.6519173000124283	7.385716438293457	0.02	6.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.020_effect_6.00	6	z-score whitening	180	360			0.06454944513251704	0.19802499510133725	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	6	0.7536721055646325	1.0		5.857402639729184	5.652848361554451	5.857402639729184	1.7728127000154927	7.9305830001831055	0.02	6.0						False
default_v3_3	reference	rare_state_power	prevalence_0.040_effect_4.00	6	default RMTGuard v3.3	180	360			0.13061661955938733	0.33109768215461205	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	6	0.8011073078324694	0.9551522575740683		5.923526902109415	5.71666340915247	5.923526902109415	1.8554847000050358	8.020580291748047	0.04	4.0						False
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	6	MP edge only	180	360			0.11581652109640284	0.2946536572166851	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	9	0.770708910376801	0.8937984632843902		5.71666340915247	5.71666340915247	5.923526902109415	1.94547470001271	7.07524299621582	0.04	4.0						False
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	6	MP + TW + permutation	180	360			0.12988667146964591	0.3305841223038836	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	2	3	360	2	2	7	1.0	1.0	0.0	5.830621530468397	5.71666340915247	5.830621530468397	2.0872911000042222	6.713527679443359	0.04	4.0						False
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	6	dispersion HVG	180	360			0.12988667146964591	0.3305841223038836	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	6	1.0	1.0		5.923526902109415	5.71666340915247	5.923526902109415	1.458903899998404	6.712704658508301	0.04	4.0						False
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	6	spectral plateau HVG	180	360			0.13031205286293818	0.33088343820013766	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	120	2	4	5	0.7909670612867623	0.9526971369239451		3.306247859286577	3.141193578733765	3.306247859286577	1.9517518999928143	6.157384872436523	0.04	4.0						False
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.040_effect_4.00	6	strict signal embedding	180	360			0.12988667146964591	0.3305841223038836	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	6	1.0	1.0		5.923526902109415	5.71666340915247	5.923526902109415	1.4454868999891914	6.713186264038086	0.04	4.0						False
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.040_effect_4.00	6	rare-state guard off	180	360			-0.0001438839448306355	0.0012894510329054182	0.08421052631578947	0.045454545454545456	0.5714285714285714	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	2	2	360	2	2	6	1.0	1.0		5.923526902109415	5.71666340915247	5.923526902109415	0.8718410000146832	6.712515830993652	0.04	4.0						False
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.040_effect_4.00	6	force minimum 10 embedding PCs	180	360			0.029393123754286377	0.03250714480080503	0.2222222222222222	0.18181818181818182	0.2857142857142857	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	6	0.5329408603464003	0.6858837750395651		5.923526902109415	5.71666340915247	5.923526902109415	2.665819499990903	7.440694808959961	0.04	4.0						False
whiten_zscore	biwhitening	rare_state_power	prevalence_0.040_effect_4.00	6	z-score whitening	180	360			0.13061661955938733	0.33109768215461205	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	7	0.7639462857959087	0.8923611647796985		5.785968748026685	5.583909109379599	5.785968748026685	2.2717349999875296	8.020686149597168	0.04	4.0						False
default_v3_3	reference	batch_effect	planted_states_with_batch_effect	6	default RMTGuard v3.3	180	360			0.7418108736143582	0.724219727443478					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	4	360	4	6	5	0.7953069282949509	1.0		5.589304961186447	5.39411328457553	5.589304961186447	2.218405999999959	7.932372093200684			3.0	12.0	0.1	0.010180966060632752	0.029155398031940165	False
pc_rule_mp_only	pc_calibration	batch_effect	planted_states_with_batch_effect	6	MP edge only	180	360			0.8548366659063839	0.8166909278184314					biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	5	4	360	4	5	7	0.7704181960799064	1.0		5.39411328457553	5.39411328457553	5.589304961186447	1.954748499993002	6.835860252380371			3.0	12.0	0.1	-0.0029304675099415334	0.01988826510230931	False
pc_rule_mp_tw_permutation	pc_calibration	batch_effect	planted_states_with_batch_effect	6	MP + TW + permutation	180	360			0.8548366659063839	0.8166909278184314					biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		4	5	4	360	4	5	3	0.8106625323565968	1.0	0.3333333333333333	5.807395052441215	5.39411328457553	5.501641570234497	2.413365899992641	6.833930015563965			3.0	12.0	0.1	-0.0029304675099415334	0.01988826510230931	False
hvg_rule_dispersion	hvg_selection	batch_effect	planted_states_with_batch_effect	6	dispersion HVG	180	360			0.6991064569284131	0.6795272787115157					biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	7	4	360	4	7	5	0.7720156319695717	1.0		5.589304961186447	5.39411328457553	5.589304961186447	2.3286704000202008	7.143953323364258			3.0	12.0	0.1	0.006420772547345489	0.02716578698540592	False
hvg_rule_spectral_plateau	hvg_selection	batch_effect	planted_states_with_batch_effect	6	spectral plateau HVG	180	360			0.25467865542814055	0.2883981725481882					biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		4	6	3	120	4	6	4	0.765002888914987	1.0		2.850076904807471	2.7077955595895453	2.850076904807471	2.263694299996132	6.099454879760742			3.0	12.0	0.1	0.15865964590401835	0.13481378812336267	False
embedding_strict_signal	adaptive_embedding	batch_effect	planted_states_with_batch_effect	6	strict signal embedding	180	360			0.9664861022521365	0.9504955379845996					biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		4	4	4	360	4	4	5	1.0	1.0		5.589304961186447	5.39411328457553	5.589304961186447	1.7067131000221707	6.648846626281738			3.0	12.0	0.1	-0.004935613495035126	0.017823988668683607	False
rare_state_guard_off	rare_state_guard	batch_effect	planted_states_with_batch_effect	6	rare-state guard off	180	360			0.9176022766749817	0.8853295074422314					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		4	5	3	360	4	5	5	0.8787817524221724	1.0		5.589304961186447	5.39411328457553	5.589304961186447	1.0486135999963153	6.841623306274414			3.0	12.0	0.1	-0.007188899749192165	0.0002910689092303029	False
force_min_embedding_pcs_10	no_call_contract	batch_effect	planted_states_with_batch_effect	6	force minimum 10 embedding PCs	180	360			0.8055388539098048	0.777465331086111					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		4	10	4	360	4	10	5	0.5797181152045698	0.760425383221176		5.589304961186447	5.39411328457553	5.589304961186447	2.851870999991661	7.510781288146973			3.0	12.0	0.1	-0.0032813948391056794	0.019411266159987547	False
whiten_zscore	biwhitening	batch_effect	planted_states_with_batch_effect	6	z-score whitening	180	360			0.3083305064484711	0.31304605476120945					zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		8	8	3	360	8	8	11	1.0	1.0		5.2056212015808345	5.023828664370231	5.2056212015808345	2.3207590999954846	8.192376136779785			3.0	12.0	0.1	0.01273825948364476	0.032903665936571555	False
batch_residualized	batch_residualization	batch_effect	planted_states_with_batch_effect	6	batch residualized fit	180	360			0.8075279493065466	0.7670086725555049					biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		3	5	4	360	3	5	5	0.7802435856331966	1.0		5.831454441861064	5.6278063357921795	5.831454441861064	2.0562715000123717	7.69368839263916			3.0	12.0	0.1	-0.005048679862549706	0.00487154089080975	True
