dataset_id	ablation_id	component_family	repeat	variant_label	n_cells	n_genes	label_key	batch_key	label_n	batch_n	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	accepted_embedding_pcs	cluster_n	selected_hvg_n	runtime_seconds	peak_memory_mb	label_ari	label_nmi	batch_ari	batch_nmi	config_whiten	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	batch_aware_fit	run_label	subsample_fraction	source_n_cells	subsample_n_cells
pdac_gse263733	embedding_strict_signal	adaptive_embedding	16	strict signal embedding	960	19226	cell	batch	7	21	ok		32	32	32	8	500	36.14838759999839	437.4781770706177	0.5270719518009154	0.6510830094327055	0.0375287976540557	0.1238893330479788	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	rare_state_guard_off	rare_state_guard	16	rare-state guard off	960	19226	cell	batch	7	21	ok		32	33	33	7	500	25.045375100016827	437.4784154891968	0.5118169591137793	0.6271166994614411	0.0362341212105133	0.1140993566891504	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	force_min_embedding_pcs_10	no_call_contract	16	force minimum 10 embedding PCs	960	19226	cell	batch	7	21	ok		32	32	32	8	500	37.15755800000625	437.47825717926025	0.5270719518009154	0.6510830094327055	0.0375287976540557	0.1238893330479788	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	batch_residualized	batch_residualization	16	batch residualized fit	960	19226	cell	batch	7	21	ok		21	25	25	7	2000	21.019694599992363	563.5569686889648	0.5330622380433727	0.710314210669185	0.0366611702463434	0.1225581024266047	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1200	960
pdac_gse263733	default_v3_3	reference	17	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		26	26	26	8	2000	31.935036699986085	438.0895576477051	0.51980397866751	0.6651266648165202	0.0453413740557955	0.1375413708340555	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	embedding_strict_signal	adaptive_embedding	17	strict signal embedding	960	19226	cell	batch	7	21	ok		26	26	26	8	2000	30.77813240000978	437.4785099029541	0.51980397866751	0.6651266648165202	0.0453413740557955	0.1375413708340555	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	rare_state_guard_off	rare_state_guard	17	rare-state guard off	960	19226	cell	batch	7	21	ok		26	26	26	7	2000	21.74536870000884	437.47832584381104	0.5050081612079114	0.6306561322050936	0.0436939282662504	0.1302808804026031	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	force_min_embedding_pcs_10	no_call_contract	17	force minimum 10 embedding PCs	960	19226	cell	batch	7	21	ok		26	27	27	8	2000	31.279315699997824	437.4828386306762	0.5232296489674615	0.6949940191491525	0.0484900925784057	0.1412936104826264	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	batch_residualized	batch_residualization	17	batch residualized fit	960	19226	cell	batch	7	21	ok		22	23	23	8	2000	34.67542080002022	563.5569686889648	0.4912233369297284	0.6343232167746904	0.0288381357019343	0.1047907557296118	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1200	960
pdac_gse263733	default_v3_3	reference	18	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		29	30	30	9	500	23.89919860000373	438.0892810821533	0.4951848161971464	0.6470662776826882	0.0682227276980861	0.1900093120469803	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	embedding_strict_signal	adaptive_embedding	18	strict signal embedding	960	19226	cell	batch	7	21	ok		29	29	29	7	500	24.25115920000826	437.4785785675049	0.5064061596254594	0.6527576424195473	0.0482376367567259	0.1527762325103561	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	rare_state_guard_off	rare_state_guard	18	rare-state guard off	960	19226	cell	batch	7	21	ok		29	31	31	7	500	12.98248540001805	437.47855949401855	0.5383446418441902	0.6799468039555899	0.0602892053135075	0.1571779713917292	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	force_min_embedding_pcs_10	no_call_contract	18	force minimum 10 embedding PCs	960	19226	cell	batch	7	21	ok		29	29	29	7	500	26.02115129999584	437.4827795028687	0.5064061596254594	0.6527576424195473	0.0482376367567259	0.1527762325103561	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	batch_residualized	batch_residualization	18	batch residualized fit	960	19226	cell	batch	7	21	ok		21	23	23	10	2000	37.2491902000038	563.5569686889648	0.4755785568036121	0.6212464355668847	0.0358721311789204	0.1280380090435661	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1200	960
pdac_gse263733	default_v3_3	reference	19	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		28	29	29	7	2000	26.947718999988865	438.0898742675781	0.506372169288147	0.6676226553757432	0.05025516587845	0.1406204069100166	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	embedding_strict_signal	adaptive_embedding	19	strict signal embedding	960	19226	cell	batch	7	21	ok		28	28	28	9	2000	27.947111000015862	437.47845554351807	0.5218416634851399	0.64240450003187	0.0473115879336778	0.1426085523302399	biwhiten	spectral_stability	strict_signal	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	rare_state_guard_off	rare_state_guard	19	rare-state guard off	960	19226	cell	batch	7	21	ok		28	30	30	10	2000	12.237451599998169	437.4784202575684	0.4314764122007284	0.6519916962596265	0.0624295255648327	0.189589940679731	biwhiten	spectral_stability	adaptive_near_edge	off	0	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	force_min_embedding_pcs_10	no_call_contract	19	force minimum 10 embedding PCs	960	19226	cell	batch	7	21	ok		28	30	30	8	2000	26.080759500007844	437.47809410095215	0.4947272996163508	0.6420978868401614	0.0487368048916452	0.1396474140004248	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	False	subsample80_pilot10	0.8	1200	960
pdac_gse263733	batch_residualized	batch_residualization	19	batch residualized fit	960	19226	cell	batch	7	21	ok		22	23	23	9	2000	22.19692459999351	563.5569686889648	0.5224150701569216	0.6798153143048375	0.0447624173591584	0.1308461895350155	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	True	subsample80_pilot10	0.8	1200	960
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	0	dispersion HVG	800	15701	cell	batch	8	8	ok		5	9	9	6	2000	21.406385499984026	300.2760925292969	0.7547497715837768	0.7127333352169372	0.020789494424766155	0.03447275108727141	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	0	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	9	2000	31.06082569999853	299.65864086151123	0.4322002636310771	0.515573445236167	0.01942187040575619	0.035813909930683514	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	1	dispersion HVG	800	15701	cell	batch	8	8	ok		5	8	8	5	2000	17.62834440000006	299.65900802612305	0.8046377110106007	0.747627606092752	0.021338381440579438	0.04278333555125324	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	1	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	8	2000	32.98803579999367	299.6578607559204	0.31920077467344743	0.4204810418691793	0.017101507807177983	0.03552221684800347	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	2	dispersion HVG	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	10.47789810001268	299.6580982208252	0.7744945816324823	0.7447049744660503	0.01789496685148811	0.03772604270033807	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	2	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	24.028274300013436	299.6580390930176	0.35396428779520783	0.48749656010700587	0.02224596596809663	0.04623836634252933	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	3	dispersion HVG	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	14.283498099975986	299.65930938720703	0.8234421092865386	0.77384311044001	0.01816248912775931	0.03703041456060604	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	3	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	29.992438399989624	299.65764236450195	0.3913673190072242	0.4919823462032846	0.02252543830259449	0.03759165709088047	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	4	dispersion HVG	800	15701	cell	batch	8	8	ok		5	5	5	4	2000	14.55550950000179	299.6578483581543	0.6381746968491825	0.6665900108319857	0.01989536169529582	0.030731476896730718	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	4	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	28.992054200003622	299.65795135498047	0.41751963057876135	0.5210834184663481	0.021279397334186947	0.0396137256439857	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	5	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	4	2000	14.435353600012604	299.6578187942505	0.5761957737316125	0.6359133797431311	0.008112266971378474	0.0180746514389849	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	5	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	9	2000	25.432036000012886	299.65799617767334	0.36101009075849516	0.4835141638621248	0.02399091836129837	0.050927535498544216	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	6	dispersion HVG	800	15701	cell	batch	8	8	ok		5	5	5	5	2000	13.265187899989542	299.6577548980713	0.5443467797001282	0.6301639016993251	0.01938497958833866	0.03986636827582809	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	6	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	9	2000	24.804878199996892	299.6598653793335	0.3849496090188487	0.497489830970537	0.025665119763240367	0.052128439843484004	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	7	dispersion HVG	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	10.31951930001378	299.6580476760864	0.5248909468197805	0.5921618202572263	0.008494084605858586	0.018351607527342693	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	7	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	23.021879799984163	299.6579866409302	0.39377470395858083	0.5111323044348098	0.02209289638638567	0.042902561432540634	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	8	dispersion HVG	800	15701	cell	batch	8	8	ok		5	6	6	4	2000	12.0732343000127	299.6582021713257	0.6293054096208961	0.6632857968629374	0.022059292760081197	0.037905451311607004	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	8	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	22.83880249998765	299.65819931030273	0.427804793917701	0.4890063240410183	0.01893753054145813	0.03957281728355837	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	9	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	6	2000	12.310713999992004	299.6583061218262	0.7724731611573442	0.7235683675376854	0.01857429270150319	0.03212729737589074	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	9	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	11	2000	23.569065999996383	299.6579866409302	0.3731308898307863	0.48075947000487157	0.0231808997786245	0.03860856553633801	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	10	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	5	2000	11.441781000001356	299.6582908630371	0.8198154624798901	0.766194143361073	0.022316670628264392	0.041034051937743204	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	10	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	13	2000	23.931116200023098	299.6579303741455	0.3534548446805612	0.48731750104271654	0.0305333487998888	0.05621135332372712	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	11	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	4	2000	12.429259900003672	299.6580238342285	0.6344178692042837	0.6539490389613909	0.019612036567381995	0.03445588725538999	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	11	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	9	2000	24.201256100001046	299.6580410003662	0.4126401027049231	0.5003150766132675	0.025457176458694677	0.04242098637709194	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	12	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	5	2000	11.357551699999021	299.65824127197266	0.7847080133192134	0.7391506237806866	0.01983200036271707	0.03599839513899908	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	12	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	11	2000	23.29311850000522	299.6576843261719	0.4303558969742054	0.5121872838224542	0.023992079150562694	0.039504739934937354	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	13	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	6	2000	12.043419699999504	299.6577615737915	0.7572507812518496	0.6997847903298637	0.02186538939892457	0.030878270593001734	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	13	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	25.09921270000632	299.6621980667114	0.47220998400940944	0.5334085030247256	0.016570297575754886	0.03592335864947216	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	14	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	4	2000	10.761121299990918	299.65812587738037	0.5892697765025756	0.6492985269376205	0.004429423106523023	0.010737681737107995	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	14	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	11	2000	27.928324199980125	299.6580934524536	0.38520227250999894	0.472062085444975	0.01966310309495926	0.045243671359823975	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	15	dispersion HVG	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	12.083740700007183	299.6578788757324	0.6006662362847723	0.6120257670699776	0.02386391734392452	0.03675634402477487	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	15	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	13	2000	26.39515759999631	299.6579656600952	0.367414451517581	0.48518701775171647	0.020269764701058304	0.04584509808024257	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	16	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	6	2000	12.782893700001296	299.65827083587646	0.7456294271386152	0.7161942954036005	0.021441804048439064	0.040121002723615455	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	16	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	11	2000	27.478958699997747	299.65775966644287	0.3833492542889065	0.49688224549364257	0.019860387243290346	0.038765355790438286	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	17	dispersion HVG	800	15701	cell	batch	8	8	ok		5	5	5	6	2000	12.757825100008631	299.6581382751465	0.4166534234778487	0.5589670009959244	0.009627018940233604	0.018217822470966007	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	17	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	13	2000	29.42255670001032	299.6577501296997	0.3795698162430769	0.5023326527146278	0.02625874804437199	0.05390764630702739	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	18	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	6	2000	12.856431000021985	299.65810203552246	0.7753053454831218	0.7127813890669399	0.025502143993324723	0.0414510525074006	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	18	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	9	2000	26.92631720000645	299.6581497192383	0.3713208669993027	0.4832503176282466	0.025255458218531014	0.053715108186349225	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	hvg_rule_dispersion	hvg_selection	19	dispersion HVG	800	15701	cell	batch	8	8	ok		5	7	7	5	2000	13.100709999998799	299.65824127197266	0.7876802988762095	0.7630574810235948	0.015242206100449357	0.0374214072938102	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
kang_ifnb_pbmc	whiten_zscore	biwhitening	19	z-score whitening	800	15701	cell	batch	8	8	ok		50	50	50	10	2000	23.74474910000572	299.65809535980225	0.40990171027963385	0.48990018238850486	0.01894366894570991	0.04386267463240692	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	0	dispersion HVG	800	16359	cell	batch	12	4	ok		14	14	14	5	2000	14.040596599981654	311.72681045532227	0.5734299487434499	0.6731892848496922	0.05923957738312209	0.07032812257705466	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	0	z-score whitening	800	16359	cell	batch	12	4	ok		50	50	50	7	2000	18.808351600018796	311.7261896133423	0.5934296191605142	0.6652678385982731	0.12742474448867547	0.17560808348082152	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	1	dispersion HVG	800	16359	cell	batch	14	4	ok		15	18	18	8	2000	16.61276440002257	311.72662258148193	0.5452726828065615	0.6569263716138989	0.05745702188505638	0.0677843659143148	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	1	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	8	2000	18.708444200019585	311.726619720459	0.6611615897160142	0.7224800453720152	0.04022020515185016	0.09165461747970004	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	2	dispersion HVG	800	16359	cell	batch	13	4	ok		16	20	20	6	2000	17.036167700018268	311.72671127319336	0.5475753712538721	0.6516415967094064	0.06710856013181553	0.07812118642072317	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	2	z-score whitening	800	16359	cell	batch	13	4	ok		50	50	50	11	2000	18.64114170000539	311.72646617889404	0.6034841377139906	0.6792923570003052	0.10229346260390326	0.16521233215277845	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	3	dispersion HVG	800	16359	cell	batch	13	4	ok		16	18	18	5	2000	17.15088719999767	311.7262907028198	0.5530537117153795	0.6620451125679205	0.0670998544400033	0.08164615709150481	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	3	z-score whitening	800	16359	cell	batch	13	4	ok		50	50	50	11	2000	20.700898000010056	311.726357460022	0.5318050802926485	0.6633205809836651	0.09094539454499477	0.14372256504505992	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	4	dispersion HVG	800	16359	cell	batch	14	4	ok		14	18	18	6	2000	17.5023600999848	311.7264986038208	0.5502130669593437	0.6490736141564758	0.0639819310218359	0.0734334769754488	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	4	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	9	2000	19.70597040001303	311.726411819458	0.747254692848913	0.7543239801722718	0.03334559446874111	0.06398354106430132	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	5	dispersion HVG	800	16359	cell	batch	14	4	ok		14	18	18	8	2000	16.406577999994624	311.72657775878906	0.5498055656253443	0.6706308240708592	0.07598048453330598	0.08970271031915958	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	5	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	11	2000	17.367525900015607	311.7264518737793	0.6486125335126212	0.7081806779543492	0.0949332634617582	0.11755160788101791	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	6	dispersion HVG	800	16359	cell	batch	14	4	ok		14	19	19	6	2000	15.32203449998633	311.72674083709717	0.5602058374404958	0.6754106971615809	0.07925343024490354	0.09482081428354722	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	6	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	14	2000	21.039244499988854	311.72639560699463	0.70635613240912	0.7518727024241542	0.08419120313382938	0.1295467220323328	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	7	dispersion HVG	800	16359	cell	batch	13	4	ok		15	18	18	5	2000	20.19685869998648	311.7264337539673	0.5633671122038075	0.6682558130352594	0.06876386750325927	0.07841224913082763	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	7	z-score whitening	800	16359	cell	batch	13	4	ok		50	50	50	8	2000	23.845950499991886	311.72639751434326	0.5919319458068725	0.6741595939226099	0.07322342294526414	0.13655547436308235	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	8	dispersion HVG	800	16359	cell	batch	14	4	ok		16	18	18	5	2000	21.676945000013802	311.72668075561523	0.5319968600593606	0.6589196967324384	0.07244469608867705	0.08228512056689889	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	8	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	8	2000	22.216169599996647	311.72629833221436	0.7947830061182807	0.780855953016876	0.03064776955906481	0.06246667700457238	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	9	dispersion HVG	800	16359	cell	batch	14	4	ok		15	17	17	6	2000	20.504473600012716	311.72667694091797	0.56552588929571	0.6768401104341242	0.07101510181756804	0.08062051451512053	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	whiten_zscore	biwhitening	9	z-score whitening	800	16359	cell	batch	14	4	ok		50	50	50	12	2000	25.800779300014256	311.726619720459	0.6877790028618818	0.7179136718789048	0.0711951085827817	0.09937563189610885	zscore	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
baron_pancreas	hvg_rule_dispersion	hvg_selection	10	dispersion HVG	800	16359	cell	batch	14	4	ok		15	18	18	6	2000	21.69052320002811	311.7263584136963	0.5593824523167451	0.6824311011471716	0.073889515026478	0.0857544256923041	biwhiten	dispersion	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_pilot10	0.8	1000	800
